GRIDCODE,CVEENTMUN,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES
173239,15062,190169.1576,4038.096856
173243,9012,249823.031,1.459269086
173244,9012,249823.031,10951.05965
173244,9008,10043.5237,546.4064819
173245,9012,249823.031,425.5335498
173245,9012,249823.031,3749.827636
173246,9012,249823.031,4051.996441
173246,9012,249823.031,7905.325498
173246,9012,249823.031,2050.593085
173247,9012,249823.031,7349.853389
173248,9013,86341.9484,5400.900737
173249,9013,86341.9484,1574.336079
173249,9013,86341.9484,1678.949457
173249,9013,86341.9484,4663.398669
173250,9013,86341.9484,1966.42926
173250,9013,86341.9484,2535.189261
173250,9013,86341.9484,2101.966703
173250,9013,86341.9484,4412.830477
173251,9013,86341.9484,6228.127468
173252,9013,86341.9484,1016.048023
173252,9013,86341.9484,1230.337667
173252,9011,63519.684,2935.270706
173252,9013,86341.9484,138.4637053
173252,9011,63519.684,2696.233037
173252,9011,63519.684,185.3628912
173252,9011,63519.684,4112.460476
173253,9011,63519.684,846.3707594
173253,9011,63519.684,16.82298185
173253,9011,63519.684,2701.956919
173253,15122,48780.6789,556.7158295
173253,15122,48780.6789,3393.262239
173254,15122,48780.6789,2791.679174
173254,15122,48780.6789,332.2723813
173254,15122,48780.6789,3288.40206
173254,15122,48780.6789,3136.540454
173255,15025,168236.3694,3754.358129
173255,15025,168236.3694,1949.832341
173255,15122,48780.6789,1728.998516
173255,15025,168236.3694,3882.290116
173256,15025,168236.3694,755.5017088
173256,15025,168236.3694,1184.921907
173256,15025,168236.3694,2370.453776
173256,15025,168236.3694,1890.358457
173256,15025,168236.3694,3935.670375
173256,15025,168236.3694,430.528207
173256,15025,168236.3694,246.1235353
173256,15025,168236.3694,1193.943987
173256,15025,168236.3694,489.5432688
173256,15025,168236.3694,253.0637976
173256,15025,168236.3694,3157.007228
173256,15025,168236.3694,280.0158039
173256,15025,168236.3694,1629.919307
173257,15025,168236.3694,344.7289684
173257,15022,11006.3463,2906.155605
173257,15025,168236.3694,2143.638548
173257,15022,11006.3463,306.2838543
173257,15025,168236.3694,865.3432664
173257,15022,11006.3463,985.7536397
173257,15025,168236.3694,3828.839531
173257,15022,11006.3463,1067.176249
173257,15025,168236.3694,3204.524198
173257,15025,168236.3694,374.5175832
173258,15025,168236.3694,25.26951513
173258,15025,168236.3694,2007.3204
173258,15025,168236.3694,4783.292525
173268,21143,44310.2665,689.3867327
173270,21048,28532.3059,316.8272884
173270,21122,8906.4534,526.5802874
173270,21132,131466.5604,1430.864143
173270,21122,8906.4534,6473.154024
173270,21048,28532.3059,1741.120742
173271,21122,8906.4534,1098.783586
173271,21132,131466.5604,1932.935704
173271,21132,131466.5604,3266.505273
173271,21048,28532.3059,1280.43778
173271,21132,131466.5604,147.1790013
173272,21074,94433.67,1163.371534
173272,21132,131466.5604,3423.878411
173272,21132,131466.5604,1563.920899
173272,21132,131466.5604,31.66118745
173273,21132,131466.5604,7721.41738
173273,21132,131466.5604,4960.404641
173274,21074,94433.67,151.1365089
173274,21074,94433.67,60.94653138
173274,21132,131466.5604,1807.839737
173274,21074,94433.67,970.3002477
173274,21132,131466.5604,8166.387615
173274,21074,94433.67,433.7529686
173274,29023,56998.7136,3390.417683
173274,29023,56998.7136,935.1047216
173274,29023,56998.7136,3199.74833
173275,29023,56998.7136,5851.354686
173275,29023,56998.7136,530.829959
173275,29023,56998.7136,1603.221427
173276,29023,56998.7136,2492.163133
173276,29057,7729.3357,755.7384634
173276,29023,56998.7136,1410.826457
173276,29057,7729.3357,1748.926919
173276,29032,22342.7824,158.9125845
173276,29023,56998.7136,587.5860695
173276,29023,56998.7136,820.1726421
173276,29023,56998.7136,1202.473543
173276,29057,7729.3357,3422.54693
173277,29032,22342.7824,47.49177545
173277,29032,22342.7824,1295.91393
173277,29051,4542.649,1107.212394
173277,29032,22342.7824,4910.557539
173277,29032,22342.7824,3818.041889
173278,29051,4542.649,2429.491464
173278,29053,8070.4112,2045.546304
173278,29051,4542.649,1005.945124
173278,29053,8070.4112,1940.009409
173278,29053,8070.4112,1576.13934
173278,29029,15843.7406,210.5082699
173279,29054,559.9787,559.9787278
173279,29053,8070.4112,904.3802485
173279,29044,20364.1645,1136.842684
173279,29053,8070.4112,115.7585443
173279,29053,8070.4112,1488.577354
173279,29029,15843.7406,411.8208792
173279,29029,15843.7406,1779.854383
173279,29028,20217.906,647.8419282
173279,29029,15843.7406,6096.115741
173279,29028,20217.906,285.1368825
173279,29029,15843.7406,267.0659573
173279,29028,20217.906,2325.486301
173279,29029,15843.7406,1150.004141
173280,29028,20217.906,3019.774803
173280,29022,7456.0046,1461.72113
173280,29060,13608.0631,122.5750626
173280,29028,20217.906,1525.135371
173280,29029,15843.7406,1841.232222
173280,29028,20217.906,125.2368567
173280,29028,20217.906,3626.384642
173280,29060,13608.0631,178.4322979
173280,29028,20217.906,1718.947924
173280,29022,7456.0046,637.6839474
173283,29028,20217.906,4870.17005
173284,29050,35398.9176,1005.742661
173284,29028,20217.906,923.7700709
173290,29037,19435.7485,3475.374922
173290,29016,13859.0839,998.5841404
173291,29016,13859.0839,2125.634922
173293,21104,57189.431,5411.669988
173293,21104,57189.431,1987.018037
173293,21104,57189.431,3202.239817
173293,21104,57189.431,1552.200804
173293,21104,57189.431,693.7271636
173293,21104,57189.431,1020.215864
173294,21104,57189.431,362.0913208
173294,21104,57189.431,878.478215
173294,21104,57189.431,1653.807984
173294,21117,2935.7813,876.0578325
173294,21104,57189.431,1808.133884
173294,21128,36086.3062,1152.88645
173294,21117,2935.7813,948.830529
173294,21104,57189.431,2242.245134
173294,21117,2935.7813,310.8286031
173294,21104,57189.431,1251.832656
173294,21117,2935.7813,46.00893627
173294,21117,2935.7813,295.9955113
173294,21104,57189.431,10.04201742
173294,21117,2935.7813,458.0599291
173294,21104,57189.431,692.8953985
173295,21128,36086.3062,3016.729882
174270,15111,157908.0917,272.2858116
174270,15032,70312.5846,5857.640819
174271,15032,70312.5846,4029.048341
174271,15032,70312.5846,8761.086357
174271,15032,70312.5846,1387.015822
174272,15032,70312.5846,2976.318363
174272,15032,70312.5846,1420.702292
174272,15032,70312.5846,4149.868572
174272,15032,70312.5846,1799.452982
174273,15032,70312.5846,12163.70436
174278,15007,46256.1693,746.9224151
174278,15114,174631.4688,76.7858928
174278,15007,46256.1693,785.2400479
174279,15007,46256.1693,2444.172792
174279,15005,240132.9627,41.25594914
174279,15005,240132.9627,5973.073507
174279,15114,174631.4688,3823.482215
174279,15007,46256.1693,1321.26254
174279,15005,240132.9627,234.0414978
174280,15005,240132.9627,5568.192355
174282,15118,155951.2244,10458.65411
174282,15005,240132.9627,419.1203521
174282,15118,155951.2244,1040.600048
174283,15118,155951.2244,206.2112518
174283,15005,240132.9627,6612.432158
174284,15005,240132.9627,4373.273727
174284,15005,240132.9627,1900.56092
174285,15118,155951.2244,2319.084537
174285,15118,155951.2244,367.2005277
174285,15118,155951.2244,1847.093659
174285,15005,240132.9627,383.6264067
174285,15118,155951.2244,2948.44581
174285,15118,155951.2244,7086.448048
174285,15118,155951.2244,912.0976625
174285,15118,155951.2244,2030.208424
174286,15118,155951.2244,3664.708445
174286,15118,155951.2244,4064.706738
174286,15118,155951.2244,8134.148912
174287,15118,155951.2244,2266.118984
174287,15106,417110.7345,5528.711235
174287,15106,417110.7345,2130.611736
174288,15106,417110.7345,1568.991174
174288,15106,417110.7345,3814.473324
174288,15106,417110.7345,1080.914877
174288,15106,417110.7345,2003.826236
174288,15106,417110.7345,1610.323426
174288,15106,417110.7345,950.0718813
174288,15106,417110.7345,1036.284134
174289,15106,417110.7345,465.772395
174289,15106,417110.7345,4568.975584
174289,15106,417110.7345,3152.97126
174289,15106,417110.7345,1887.003145
174289,15106,417110.7345,724.1858909
174289,15106,417110.7345,2249.751938
174289,15106,417110.7345,189.5113152
174289,15106,417110.7345,101.8503166
174290,15106,417110.7345,2043.357437
174290,15106,417110.7345,2004.017599
174290,15106,417110.7345,3957.810958
174291,15106,417110.7345,2004.74861
174291,15076,13290.2427,2786.495467
174291,15106,417110.7345,193.9865602
174291,15106,417110.7345,38.91360005
174291,15054,69746.8472,1844.036419
174291,15106,417110.7345,3815.046736
174291,15106,417110.7345,1425.303329
174291,15106,417110.7345,285.1773087
174291,15106,417110.7345,2672.538574
174291,15106,417110.7345,1448.0309
174292,15076,13290.2427,1868.987643
174292,15106,417110.7345,208.8004301
174292,15076,13290.2427,18.72768975
174292,15076,13290.2427,371.9069186
174292,15076,13290.2427,46.36383047
174292,15051,166885.5544,217.2745327
174292,15106,417110.7345,2608.901356
174292,15051,166885.5544,2235.953731
174292,15051,166885.5544,210.6442941
174292,15076,13290.2427,1834.699147
174292,15051,166885.5544,16.5854115
174292,15076,13290.2427,139.2306498
174292,15051,166885.5544,1408.816025
174292,15051,166885.5544,3566.094077
174293,15051,166885.5544,4296.33201
174293,15076,13290.2427,83.37473837
174293,15051,166885.5544,167.2737311
174293,15076,13290.2427,385.0146128
174293,15076,13290.2427,871.0033643
174293,15076,13290.2427,353.04872
174293,15051,166885.5544,4613.725185
174293,15051,166885.5544,2573.900089
174294,15051,166885.5544,636.1428231
174294,15051,166885.5544,423.7370013
174294,15062,190169.1576,124.8021379
174294,15051,166885.5544,3173.148184
174294,15051,166885.5544,692.5304451
174294,15062,190169.1576,1826.773358
174294,15051,166885.5544,4942.966015
174294,15051,166885.5544,700.544654
174294,15051,166885.5544,66.49358149
174294,15051,166885.5544,439.9689787
174294,15062,190169.1576,287.0419728
174294,15051,166885.5544,1131.558143
174294,15062,190169.1576,18.75082903
174294,15051,166885.5544,1567.284897
174294,15062,190169.1576,29.98596649
174294,15051,166885.5544,744.980609
174294,15062,190169.1576,2390.52857
174294,15051,166885.5544,570.911757
174294,15062,190169.1576,423.1673071
174294,15051,166885.5544,5083.967592
174295,15062,190169.1576,6732.619832
174295,15062,190169.1576,2316.167652
174295,15062,190169.1576,5218.321512
174295,15062,190169.1576,4822.052283
174295,15062,190169.1576,891.5652241
174295,15062,190169.1576,1016.745462
174295,15062,190169.1576,4270.83008
174295,15051,166885.5544,303.5216775
174296,15062,190169.1576,12853.03515
174296,15062,190169.1576,13475.94804
174297,15062,190169.1576,3188.312604
174297,15062,190169.1576,2582.926577
174297,15062,190169.1576,6397.993811
174297,15062,190169.1576,7252.406868
174297,15062,190169.1576,1541.377593
174297,15062,190169.1576,3102.672725
174297,15062,190169.1576,2053.04302
174297,15062,190169.1576,702.7737914
174297,15062,190169.1576,1899.134686
174298,15062,190169.1576,1582.188593
174298,15062,190169.1576,2293.195879
174298,15062,190169.1576,2795.721987
174298,15062,190169.1576,1075.275071
174298,15062,190169.1576,15.08762893
174298,15062,190169.1576,2015.67884
174298,15062,190169.1576,6338.391615
174298,15062,190169.1576,6453.107557
174298,15062,190169.1576,623.7130065
174298,15062,190169.1576,1674.456805
174298,15062,190169.1576,3294.039232
174298,15062,190169.1576,3607.894324
174298,15062,190169.1576,7162.303045
174299,9004,168339.3243,4026.61031
174299,9004,168339.3243,5434.236588
174299,15062,190169.1576,3496.353487
174299,15062,190169.1576,3711.663051
174303,9012,249823.031,3118.925795
174304,9012,249823.031,4646.705013
174305,9012,249823.031,1269.580315
174305,9012,249823.031,1150.025506
174305,9012,249823.031,7751.568679
174305,9012,249823.031,2785.73703
174306,9012,249823.031,2161.690117
174306,9012,249823.031,1745.399227
174306,9012,249823.031,2894.879569
174306,9013,86341.9484,2366.616978
174306,9012,249823.031,2243.382344
174307,9012,249823.031,257.5066598
174307,9013,86341.9484,601.8690035
174307,9012,249823.031,25.96203161
174307,9013,86341.9484,3661.850116
174307,9012,249823.031,3893.104286
174307,9013,86341.9484,1407.390845
174307,9012,249823.031,2736.247172
174307,9012,249823.031,545.5813835
174307,9013,86341.9484,13.09364316
174307,9013,86341.9484,403.0994442
174308,9013,86341.9484,1005.274415
174310,9011,63519.684,1659.73204
174311,9011,63519.684,5432.142706
174311,9011,63519.684,196.4285507
174311,9011,63519.684,5516.394062
174312,9011,63519.684,1967.411282
174312,15122,48780.6789,4091.52125
174313,15122,48780.6789,6073.393411
174314,15025,168236.3694,3551.492105
174314,15039,201901.5291,551.343133
174314,15122,48780.6789,791.0624358
174314,15039,201901.5291,66.09769295
174314,15025,168236.3694,342.621191
174314,15122,48780.6789,1737.609292
174314,15025,168236.3694,68.15622061
174314,15122,48780.6789,1177.46162
174314,15122,48780.6789,725.8453454
174314,15122,48780.6789,565.3739804
174314,15039,201901.5291,832.6819847
174314,15039,201901.5291,2004.450465
174315,15025,168236.3694,2811.329994
174315,15039,201901.5291,964.8072542
174315,15025,168236.3694,2423.226997
174315,15025,168236.3694,662.7929334
174315,15025,168236.3694,4124.843826
174315,15039,201901.5291,5959.132929
174316,15025,168236.3694,2887.937876
174317,15025,168236.3694,1788.269125
174317,15025,168236.3694,3018.060513
174321,15025,168236.3694,3205.236278
174321,15025,168236.3694,19.7957523
174322,15025,168236.3694,2186.524664
174327,21143,44310.2665,776.4118701
174328,21143,44310.2665,4099.039586
174328,21143,44310.2665,3886.90238
174328,21143,44310.2665,3335.466692
174329,21143,44310.2665,6208.911046
174329,21122,8906.4534,807.9355127
174329,21143,44310.2665,624.0678404
174330,21143,44310.2665,209.3877545
174330,21132,131466.5604,3999.661307
174330,21143,44310.2665,1994.263752
174330,21132,131466.5604,297.7392945
174330,21143,44310.2665,1680.802558
174330,21132,131466.5604,623.581534
174330,21132,131466.5604,3160.445999
174330,21132,131466.5604,4634.028956
174330,21132,131466.5604,608.3267469
174331,21132,131466.5604,3681.684111
174331,21132,131466.5604,1555.608348
174331,21132,131466.5604,442.4405204
174331,21132,131466.5604,1551.711346
174331,21132,131466.5604,187.5270073
174331,21132,131466.5604,1455.940727
174331,21132,131466.5604,4229.672842
174331,21132,131466.5604,3290.482999
174331,21132,131466.5604,3900.126849
174331,21132,131466.5604,2023.344188
174331,21132,131466.5604,7006.136921
174331,21132,131466.5604,1879.386048
174331,21132,131466.5604,380.5626953
174331,21132,131466.5604,3748.721478
174332,21132,131466.5604,2619.050175
174332,21132,131466.5604,2969.76655
174332,21132,131466.5604,221.3789466
174332,21132,131466.5604,745.1681038
174332,21132,131466.5604,763.3903644
174332,21132,131466.5604,3093.001687
174332,29019,32145.9086,3429.088464
174333,29023,56998.7136,40.1398177
174333,29019,32145.9086,3449.074248
174333,29019,32145.9086,1810.635512
174333,29019,32145.9086,4422.965562
174335,29057,7729.3357,1802.123418
174335,29023,56998.7136,5366.754137
174336,29049,6358.2266,3582.977125
174336,29032,22342.7824,3112.650781
174336,29049,6358.2266,2705.353809
174338,29033,64728.9203,3508.061376
174338,29029,15843.7406,3296.473924
174338,29060,13608.0631,2225.53383
174339,29060,13608.0631,87.78930351
174339,29060,13608.0631,1502.885778
174339,29060,13608.0631,2264.884967
174339,29048,22670.5694,1609.564595
174339,29048,22670.5694,559.5347804
174339,29048,22670.5694,390.3093821
174339,29060,13608.0631,3015.621742
174339,29060,13608.0631,1256.59923
174339,29060,13608.0631,108.1853727
174339,29048,22670.5694,2751.415441
174339,29060,13608.0631,209.3295065
174339,29048,22670.5694,1068.542746
174339,29060,13608.0631,2195.856186
174340,29050,35398.9176,5421.302311
174340,29048,22670.5694,445.4491599
174340,29048,22670.5694,1057.366135
174340,29050,35398.9176,1275.251857
174340,29050,35398.9176,1749.284512
174340,29048,22670.5694,684.6186825
174340,29048,22670.5694,49.63725391
174341,29050,35398.9176,6052.932556
174342,29050,35398.9176,6500.153456
174343,29050,35398.9176,733.4124059
174343,29050,35398.9176,1736.581668
174343,29050,35398.9176,4883.794897
174343,29010,61203.1719,1583.477363
174344,29010,61203.1719,2106.23617
174349,29016,13859.0839,2648.075669
174350,29016,13859.0839,2119.09046
174350,29016,13859.0839,2643.926026
174353,21104,57189.431,1613.277982
174353,21128,36086.3062,1797.171958
174354,21128,36086.3062,4397.683474
174355,21128,36086.3062,5381.91378
175330,15032,70312.5846,3478.521354
175330,15032,70312.5846,4017.087458
175332,15032,70312.5846,1902.261854
175332,15032,70312.5846,4657.339944
175333,15032,70312.5846,803.0179452
175333,15111,157908.0917,1446.351414
175333,15032,70312.5846,535.5094
175333,15111,157908.0917,6334.87364
175333,15032,70312.5846,182.9726374
175334,15111,157908.0917,4915.121233
175338,15114,174631.4688,6131.269531
175339,15005,240132.9627,5991.860565
175339,15005,240132.9627,903.1294918
175339,15005,240132.9627,895.7757066
175340,15005,240132.9627,11194.41073
175340,15005,240132.9627,1162.207609
175341,15005,240132.9627,1045.825153
175341,15005,240132.9627,665.6176923
175341,15005,240132.9627,6444.627528
175342,15005,240132.9627,1737.344622
175343,15005,240132.9627,582.3190051
175343,15118,155951.2244,3841.147343
175343,15005,240132.9627,3591.831623
175344,15118,155951.2244,1491.695874
175344,15118,155951.2244,44.68035176
